what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431380232279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380233303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380236130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380238658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380243182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380247813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380251054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380317879
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1431380319211
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380323750
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1431380329898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431380333403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380336375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380342844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380342870
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380344433
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380344477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380345185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380356971
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1431380358145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380361539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380365188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380388910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380393336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380396633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380396743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431380411684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380415246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380419268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380425177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380441759
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431380441768
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1431380444573
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1431380444581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380454071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380457829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380458763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380460640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380460733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380468844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380482992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380486990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380492762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431380503924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380505041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380506664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431380512687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380513621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431380514161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380515525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380518297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431380520243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380520771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380523620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431380527809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380528514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380529336
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1431380530622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380531224
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380532694
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380533479
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380533930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380535327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380554293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380559784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380562916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380563036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380581171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380590794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380593055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1431380599875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380601648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380610973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380629584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431380637352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431380637705
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1431380641898
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1431380659748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380678527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380702546
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380703784
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380706413
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380708194
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380709960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380713844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380746795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380804711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380827502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380833669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380837951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431380844241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431380846849
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1431380853081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380857398
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1431380860767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380866765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431380867416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431380870160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380872100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380874603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380876469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380919445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380921049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380923227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431380929543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380935173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431380936835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431380937876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380941097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380966095
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1431380981783
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431380982033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431380995147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381003450
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1431381004157
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381004305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381008681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381034384
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1431381035228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381038123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381052494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381062797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381065204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1431381065208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381079073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381104851
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381108569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381108791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381109988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381111086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431381162549
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381180913
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381181065
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381186760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381189529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431381207579
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381211579
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1431381215095
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381217129
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1431381221164
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1431381221181
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1431381221848
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1431381221853
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381222251
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381225332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381228908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381237832
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381241692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381241843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381242880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431381244661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381245282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381262193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381262205
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381268493
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381272968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431381282378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381288277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381356514
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381360047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381367891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381399389
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1431381413805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431381425425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381429208
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1431381436978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381446881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381452786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381464229
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431381466899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381471895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431381492696
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1431381494166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431381496174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431381502275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431381503941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431381504411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431381512404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431381513127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431381513881
